[10-10-2025 00:30:10] INFO: [User: anonymous] ← 200 GET /api/admin/templates | 14.38 ms from ::1
[10-10-2025 00:30:10] INFO: [User: anonymous] ← 200 GET /api/admin/faculties | 11.74 ms from ::1
[10-10-2025 00:30:10] HTTP: [User: anonymous] → GET /api/admin/faculties from IP ::1 (Localhost) | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
[10-10-2025 00:30:10] HTTP: [User: anonymous] → GET /api/admin/departments from IP ::1 (Localhost) | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
[10-10-2025 00:30:10] INFO: [User: anonymous] ← 304 GET /api/admin/faculties | 13.54 ms from ::1
[10-10-2025 00:30:10] INFO: [User: anonymous] ← 200 GET /api/admin/activity-types | 38.91 ms from ::1
[10-10-2025 00:30:10] INFO: [User: anonymous] ← 200 GET /api/admin/departments | 26.44 ms from ::1
[10-10-2025 00:30:10] INFO: [User: anonymous] ← 200 GET /api/admin/activity-statuses | 38.29 ms from ::1
[10-10-2025 00:30:10] HTTP: [User: anonymous] → GET /api/admin/departments from IP ::1 (Localhost) | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
[10-10-2025 00:30:10] INFO: [User: anonymous] ← 304 GET /api/admin/departments | 29.92 ms from ::1
[10-10-2025 00:33:03] HTTP: [User: anonymous] → OPTIONS /api/login/website from IP ::1 (Localhost) | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
[10-10-2025 00:33:03] INFO: [User: anonymous] ← 204 OPTIONS /api/login/website | 1.80 ms from ::1
[10-10-2025 00:33:03] HTTP: [User: anonymous] → POST /api/login/website from IP ::1 (Localhost) | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
[10-10-2025 00:33:04] WARN: [SLOW] [User: anonymous] ← 200 POST /api/login/website | 1014.83 ms from ::1
[10-10-2025 00:33:04] INFO: [User: anonymous] ← 200 POST /api/login/website | 1014.83 ms from ::1
[10-10-2025 00:33:04] HTTP: [User: anonymous] → OPTIONS /api/timestamp/website/insert from IP ::1 (Localhost) | UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36
[10-10-2025 00:33:04] INFO: [User: anonymous] ← 204 OPTIONS /api/timestamp/website/insert | 1.11 ms from ::1
